geoname_id,name,ascii_name,feature_class,feature_code,population,admin1_code,admin2_code,latitude,longitude
755963,Wiązownica,Wiazownica,P,PPL,1700,80,1804,50.08066,22.70668
756045,Węgrzce Wielkie,Wegrzce Wielkie,P,PPL,1513,77,1219,50.01491,20.11082
756406,Uherce Mineralne,Uherce Mineralne,P,PPL,1400,80,1821,49.46455,22.39829
756709,Trzcinica,Trzcinica,P,PPL,2400,80,1805,49.74301,21.4175
757240,Szreńsk,Szrensk,P,PPLA3,1200,78,1413,53.01277,20.12009
758332,Stare Juchy,Stare Juchy,P,PPL,1800,85,2805,53.92198,22.17367
758574,Sońsk,Sonsk,P,PPLA3,881,78,1402,52.78164,20.69901
758624,Sokoły,Sokoly,P,PPL,1450,81,2013,52.99314,22.7005
759754,Rzepedź,Rzepedz,P,PPL,1400,80,1817,49.36997,22.11174
760062,Rudna Wielka,Rudna Wielka,P,PPL,1318,80,1816,50.08799,21.94759
760063,Rudna Mała,Rudna Mala,P,PPL,1023,80,1816,50.09889,21.96021
760395,Rokitno,Rokitno,P,PPLA3,747,75,0601,52.12142,23.29514
760518,Rejowiec,Rejowiec,P,PPL,2114,75,0603,51.09134,23.28192
760672,Rajgród,Rajgrod,P,PPL,1732,81,2004,53.73102,22.70515
760711,Radziejowice,Radziejowice,P,PPLA3,546,78,1438,52.00834,20.5477
761210,Przecław,Przeclaw,P,PPLA3,1599,80,1811,50.19339,21.48007
761390,Poświętne,Poswietne,P,PPLA3,412,74,1007,51.53203,20.36453
762223,Pilawa,Pilawa,P,PPLA3,4278,78,1403,51.95945,21.53089
762909,Ostrołęka,Ostroleka,P,PPLA3,53740,78,1461,53.08621,21.57566
763107,Opole Lubelskie,Opole Lubelskie,P,PPLA2,8780,75,0612,51.14775,21.96897
764100,Nasielsk,Nasielsk,P,PPLA3,7445,78,1414,52.58887,20.80553
764634,Mława,Mlawa,P,PPL,29398,78,1413,53.11278,20.3841
765028,Medyka,Medyka,P,PPLA3,2800,80,1813,49.80526,22.92229
765030,Mędrzechów,Medrzechow,P,PPLA3,1300,77,1204,50.28221,20.94749
765328,Małkinia Górna,Malkinia Gorna,P,PPL,5199,78,1416,52.6922,22.02836
765857,Lubomierz,Lubomierz,P,PPL,1830,77,1207,49.60854,20.20214
767814,Kozienice,Kozienice,P,PPL,18677,78,1407,51.58294,21.54779
768805,Kolbuszowa,Kolbuszowa,P,PPLA2,10442,80,1806,50.2441,21.7761
769346,Kazimierza Wielka,Kazimierza Wielka,P,PPLA2,5696,84,2603,50.26564,20.49358
769575,Kaniów,Kaniow,P,PPL,1257,84,2604,50.98577,20.66391
770162,Jedlnia-Letnisko,Jedlnia-Letnisko,P,PPLA3,3692,78,1425,51.43074,21.33536
770425,Janów Lubelski,Janow Lubelski,P,PPLA2,11811,75,0605,50.70695,22.41039
772768,Dywity,Dywity,P,PPL,2300,85,2814,53.83759,20.47817
773320,Dębowiec,Debowiec,P,PPLA3,2000,80,1805,49.68374,21.46068
773380,Dębica,Debica,P,PPLA2,47366,80,1803,50.05146,21.41141
775796,Bobowa,Bobowa,P,PPL,3018,77,1205,49.70866,20.94767
776597,Augustów,Augustow,P,PPLA3,29752,81,2001,53.84321,22.97979
3080271,Żernica,Zernica,P,PPL,3400,83,2405,50.2477,18.61547
3080674,Żarki,Zarki,P,PPLA3,4363,83,2409,50.62518,19.36357
3081004,Zaborze,Zaborze,P,PPL,1005,83,2403,49.87279,18.8037
3081138,Wysoka,Wysoka,P,PPL,1500,77,1218,49.90713,19.60356
3081760,Władysławów,Wladyslawow,P,PPLA3,1625,86,3027,52.10313,18.47626
3082837,Ujsoły,Ujsoly,P,PPL,2392,83,2417,49.4829,19.13801
3083112,Trzebinia,Trzebinia,P,PPL,1721,83,2417,49.65024,19.22264
3083140,Trzebiechów,Trzebiechow,P,PPLA3,920,76,0809,52.02113,15.7362
3083410,Tenczynek,Tenczynek,P,PPL,3436,77,1206,50.11986,19.61308
3083955,Świnoujście,Swinoujscie,P,PPLA2,40919,87,3263,53.91053,14.24712
3084005,Święta Katarzyna,Swieta Katarzyna,P,PPL,2000,72,0223,51.02596,17.11464
3084507,Stróża,Stroza,P,PPL,2900,77,1209,49.79628,19.92379
3084876,Stare Kurowo,Stare Kurowo,P,PPLA3,2100,76,0806,52.85669,15.67749
3084900,Stare Bogaczowice,Stare Bogaczowice,P,PPL,1450,72,0221,50.84752,16.19308
3087584,Racibórz,Raciborz,P,PPLA2,58464,83,2411,50.09195,18.21928
3087956,Przemęt,Przemet,P,PPLA3,1600,86,3029,52.00808,16.30114
3089578,Pabianice,Pabianice,P,PPLA2,70542,74,1008,51.66446,19.35473
3089680,Ostrowy,Ostrowy,P,PPL,1200,74,1002,52.30444,19.16565
3090099,Olszyna,Olszyna,P,PPL,4739,72,0210,51.0671,15.37228
3091294,Murów,Murow,P,PPL,1577,79,1609,50.86307,17.94557
3091969,Międzyrzecz,Miedzyrzecz,P,PPLA2,18669,76,0803,52.44461,15.57801
3092472,Malbork,Malbork,P,PPL,38723,82,2209,54.03591,19.0266
3093224,Lisewo Malborskie,Lisewo Malborskie,P,PPL,1280,82,2209,54.09665,18.82928
3093269,Lipno,Lipno,P,PPLA3,1176,86,3013,51.91722,16.56708
3093389,Liniewo,Liniewo,P,PPL,1052,82,2206,54.07661,18.22675
3093501,Lewin Brzeski,Lewin Brzeski,P,PPLA3,6000,79,1601,50.7487,17.61688
3093726,Łęczyca,Leczyca,P,PPLA2,15528,74,1004,52.05959,19.19972
3093941,Łambinowice,Lambinowice,P,PPLA3,2800,79,1607,50.53869,17.56096
3093943,Laliki,Laliki,P,PPL,1039,83,2417,49.53446,19.00549
3094490,Krzeszowice,Krzeszowice,P,PPLA3,9978,77,1206,50.14248,19.63223
3094813,Krajenka,Krajenka,P,PPLA3,3609,86,3031,53.29759,16.99079
3095044,Koszarawa,Koszarawa,P,PPL,2538,83,2417,49.64462,19.40083
3095192,Koronowo,Koronowo,P,PPL,10965,73,0403,53.3137,17.93698
3095332,Koniaków,Koniakow,P,PPL,3584,83,2403,49.55066,18.9491
3095989,Kluki,Kluki,P,PPLA3,800,74,1001,51.34187,19.23938
3096003,Kluczbork,Kluczbork,P,PPLA2,25978,79,1604,50.97281,18.21816
3096334,Kęsowo,Kesowo,P,PPLA3,790,73,0416,53.55872,17.7158
3097839,Izbicko,Izbicko,P,PPLA3,1100,79,1611,50.57163,18.15585
3098699,Gorzyczki,Gorzyczki,P,PPL,2088,83,2415,49.94912,18.4033
3099084,Godów,Godow,P,PPLA3,1922,83,2415,49.92481,18.4783
3099828,Dzierżoniów,Dzierzoniow,P,PPLA3,34168,72,0202,50.7282,16.65141
3100142,Drawsko,Drawsko,P,PPL,1640,86,3002,52.85421,16.03125
3100671,Damnica,Damnica,P,PPLA3,1240,82,2212,54.50025,17.27154
3101592,Chróścice,Chroscice,P,PPL,3000,79,1609,50.78076,17.81227
3101788,Chełm Śląski,Chelm Slaski,P,PPLA3,5646,83,2414,50.10825,19.19552
3102100,Bukowiec,Bukowiec,P,PPL,1210,73,0414,53.43383,18.24048
3102409,Brzezinka,Brzezinka,P,PPL,2100,77,1213,50.04237,19.1902
3102513,Brudzeń Duży,Brudzen Duzy,P,PPLA3,939,78,1419,52.66884,19.50399
3103365,Bieruń,Bierun,P,PPLA2,19659,83,2414,50.09,19.09291
3103655,Bestwinka,Bestwinka,P,PPL,1541,83,2402,49.93272,19.06694
3103896,Balice,Balice,P,PPL,1200,77,1206,50.08799,19.79462
6565267,Krościenko nad Dunajcem,Kroscienko nad Dunajcem,P,PPLA3,3500,77,1211,49.44081,20.42624
7534560,Iłowo -Osada,Ilowo -Osada,P,PPL,2800,85,2803,53.16808,20.29295
12047610,Jarnołtów-Jerzmanowo,Jarnoltow-Jerzmanowo,P,PPLX,1357,72,0264,51.12163,16.86621
12047635,Gądów Mały,Gadow Maly,P,PPLX,7042,72,0264,51.11853,16.98596
12047654,Poświętne,Poswietne,P,PPLX,3010,72,0264,51.15702,17.02904
753395,Żelechlinek,Zelechlinek,P,PPLA3,474,74,1016,51.71214,20.0346
754090,Zaklików,Zaklikow,P,PPLA3,3000,80,1818,50.75769,22.10226
754386,Żabia Wola,Zabia Wola,P,PPLA3,1256,78,1405,52.03169,20.69112
755697,Wilczyce,Wilczyce,P,PPLA3,830,84,2609,50.74694,21.65783
755886,Wieliszew,Wieliszew,P,PPLA3,3373,78,1408,52.4513,20.96827
757063,Targowisko,Targowisko,P,PPL,1670,77,1219,49.98473,20.29346
757174,Szydłowo,Szydlowo,P,PPLA3,579,78,1413,53.08062,20.45071
757335,Szepietowo,Szepietowo,P,PPLA3,2335,81,2013,52.87032,22.54392
757751,Suraż,Suraz,P,PPLA3,993,81,2002,52.94908,22.95653
758327,Stare Miasto,Stare Miasto,P,PPL,1551,80,1808,50.28879,22.42928
760347,Ropa,Ropa,P,PPL,3959,77,1205,49.59146,21.04431
760632,Rakszawa,Rakszawa,P,PPLA3,6894,80,1810,50.16051,22.23907
760724,Radzanów,Radzanow,P,PPLA3,356,78,1401,51.55786,20.86398
760871,Pysznica,Pysznica,P,PPLA3,2800,80,1818,50.56999,22.12913
760914,Puńsk,Punsk,P,PPL,1210,81,2009,54.25114,23.18124
761262,Prostki,Prostki,P,PPL,2541,85,2805,53.69901,22.43183
761922,Podedwórze,Podedworze,P,PPLA3,493,75,0613,51.68815,23.19961
762588,Pasym,Pasym,P,PPLA3,2539,85,2817,53.65069,20.79188
762753,Pacanów,Pacanow,P,PPLA3,1137,84,2601,50.40031,21.04148
762901,Ostrów,Ostrow,P,PPLA3,1500,80,1815,50.09779,21.5932
763028,Orzysz,Orzysz,P,PPLA3,5998,85,2816,53.80967,21.94811
763066,Orneta,Orneta,P,PPLA3,9412,85,2809,54.11483,20.13328
764067,Nawojowa,Nawojowa,P,PPL,2700,77,1210,49.56686,20.73927
764578,Mniów,Mniow,P,PPLA3,1876,84,2604,51.01224,20.48427
764659,Mirzec,Mirzec,P,PPLA3,2100,84,2611,51.13466,21.0571
765017,Mełgiew,Melgiew,P,PPLA3,990,75,0617,51.22519,22.78414
766332,Leżajsk,Lezajsk,P,PPLA2,13958,80,1808,50.26257,22.41932
766734,Laskowa,Laskowa,P,PPL,3133,77,1207,49.76147,20.45045
766927,Kuźnica,Kuznica,P,PPL,1740,81,2011,53.51094,23.64953
767736,Kozubszczyzna,Kozubszczyzna,P,PPLA3,750,75,0609,51.22323,22.42747
769285,Kępie Żaleszańskie,Kepie Zaleszanskie,P,PPL,1334,80,1818,50.63983,21.88133
770225,Jawornik,Jawornik,P,PPL,1200,80,1819,49.8464,21.89404
770751,Izbica,Izbica,P,PPLA3,1933,75,0606,50.88728,23.15248
770986,Horyniec-Zdrój,Horyniec-Zdroj,P,PPLA3,2700,80,1809,50.19152,23.36277
772227,Gierłoż,Gierloz,P,PPL,28351,85,2808,54.08134,21.49551
772584,Fajsławice,Fajslawice,P,PPLA3,1457,75,0606,51.09592,22.96323
772680,Dzierzkowice,Dzierzkowice,P,PPLA3,0,75,0607,50.96019,22.06639
774265,Chwałowice,Chwalowice,P,PPL,1100,80,1818,50.76665,21.88683
774572,Chęciny,Checiny,P,PPLA3,4252,84,2604,50.80021,20.46229
775010,Brzyska,Brzyska,P,PPLA3,1900,80,1805,49.82226,21.39004
775098,Brzóza Królewska,Brzoza Krolewska,P,PPL,3400,80,1808,50.23908,22.32559
775758,Bochnia,Bochnia,P,PPLA2,29184,77,1201,49.96905,20.43028
776080,Biały Dunajec,Bialy Dunajec,P,PPLA3,4200,77,1217,49.3738,20.00898
776144,Białka Tatrzańska,Bialka Tatrzanska,P,PPL,2200,77,1217,49.38975,20.10507
776271,Bejsce,Bejsce,P,PPLA3,878,84,2603,50.23903,20.59834
3080101,Złoczew,Zloczew,P,PPLA3,3439,74,1014,51.41719,18.60363
3080526,Zawiercie,Zawiercie,P,PPLA2,53159,83,2416,50.48766,19.41679
3081136,Wysoka,Wysoka,P,PPL,1246,83,2416,50.42989,19.35368
3081874,Wisła,Wisla,P,PPLA3,11379,83,2403,49.65629,18.8591
3082119,Wierzchosławice,Wierzchoslawice,P,PPL,1400,73,0407,52.86923,18.35609
3082411,Wiązów,Wiazow,P,PPL,2340,72,0217,50.81399,17.20214
3082680,Walichnowy,Walichnowy,P,PPL,1100,74,1018,51.29579,18.38073
3082722,Wadowice,Wadowice,P,PPLA2,19238,77,1218,49.88335,19.49292
3082756,Ustka,Ustka,P,PPLA3,16250,82,2212,54.58048,16.86194
3083077,Trzemeszno,Trzemeszno,P,PPLA3,7840,86,3003,52.56139,17.82311
3083263,Toszek,Toszek,P,PPL,3633,83,2405,50.45442,18.52209
3083788,Szczerców,Szczercow,P,PPLA3,3300,74,1001,51.33319,19.10977
3083814,Szczekociny,Szczekociny,P,PPL,3841,83,2416,50.62669,19.825
3083907,Syrynia,Syrynia,P,PPL,3138,83,2415,50.02004,18.34597
3084177,Sułów,Sulow,P,PPL,1405,72,0213,51.49966,17.16811
3084241,Sulechów,Sulechow,P,PPLA3,18055,76,0809,52.08362,15.62513
3084457,Stryszów,Stryszow,P,PPL,2101,77,1218,49.82569,19.61763
3085069,Spytkowice,Spytkowice,P,PPL,3898,77,1218,49.99671,19.51103
3085457,Słupno,Slupno,P,PPLA3,790,78,1419,52.50588,19.83736
3085578,Ślesin,Slesin,P,PPLA3,3182,86,3010,52.37039,18.30644
3086106,Siechnice,Siechnice,P,PPLA3,4264,72,0223,51.03384,17.14743
3086134,Sianów,Sianow,P,PPLA3,6606,87,3209,54.22646,16.29127
3086800,Ruda Śląska,Ruda Slaska,P,PPL,146189,83,2472,50.2584,18.85632
3087176,Rewal,Rewal,P,PPLA3,959,87,3205,54.0812,15.01471
3087427,Radziejów,Radziejow,P,PPLA2,5759,73,0411,52.62481,18.52771
3087462,Radowo Małe,Radowo Male,P,PPL,1200,87,3218,53.66575,15.44789
3087701,Pszów,Pszow,P,PPLA3,14028,83,2415,50.03994,18.39472
3088496,Polanica-Zdrój,Polanica-Zdroj,P,PPLA3,6966,72,0208,50.40373,16.51271
3089340,Pawłowice,Pawlowice,P,PPL,9929,83,2410,49.96127,18.71778
3089904,Osiek,Osiek,P,PPLA3,1012,82,2213,53.72226,18.49051
3090907,Nieszawa,Nieszawa,P,PPLA3,2002,73,0401,52.83452,18.89921
3091058,Niechanowo,Niechanowo,P,PPLA3,2300,86,3003,52.46527,17.67812
3091548,Modlnica,Modlnica,P,PPL,1265,77,1206,50.12958,19.86461
3091743,Milówka,Milowka,P,PPL,4448,83,2417,49.5554,19.09072
3091780,Miłkowice,Milkowice,P,PPL,2000,72,0209,51.25601,16.07231
3091999,Miedźna,Miedzna,P,PPLA3,1588,83,2410,49.98225,19.04883
3092467,Małdyty,Maldyty,P,PPL,1410,85,2815,53.91981,19.74398
3093283,Lipnica Mała,Lipnica Mala,P,PPL,2537,77,1211,49.51507,19.63497
3094633,Krosno Odrzańskie,Krosno Odrzanskie,P,PPLA2,12178,76,0802,52.05492,15.09882
3094831,Kozy,Kozy,P,PPL,11920,83,2402,49.84756,19.14891
3095145,Kościelec,Koscielec,P,PPLA3,900,86,3009,52.17425,18.57067
3095330,Koniecpol,Koniecpol,P,PPL,6318,83,2404,50.77468,19.68896
3095926,Kobylnica,Kobylnica,P,PPLA3,4500,82,2212,54.43975,16.99782
3096613,Karnice,Karnice,P,PPLA3,771,87,3205,54.03001,15.05496
3096763,Kamieńsk,Kamiensk,P,PPLA3,2850,74,1012,51.20242,19.49661
3097327,Jaworzynka,Jaworzynka,P,PPL,3109,83,2403,49.54019,18.86996
3097355,Jawornik,Jawornik,P,PPL,2822,77,1209,49.8558,19.89315
3097472,Jasienica,Jasienica,P,PPL,4872,83,2402,49.81312,18.92155
3097902,Iława,Ilawa,P,PPL,32557,85,2807,53.59601,19.56849
3098007,Herby,Herby,P,PPL,2421,83,2407,50.75318,18.88756
3098583,Gozdnica,Gozdnica,P,PPLA3,3398,76,0810,51.4363,15.09856
3098898,Góra,Gora,P,PPL,12668,72,0204,51.66638,16.53494
3099016,Gołańcz,Golancz,P,PPLA3,3375,86,3028,52.94326,17.29995
3100489,Debrzno,Debrzno,P,PPL,5251,82,2203,53.53817,17.23643
3100677,Damasławek,Damaslawek,P,PPLA3,2500,86,3028,52.83979,17.50062
3101017,Czernica,Czernica,P,PPLA3,1186,72,0223,51.04609,17.2451
3101467,Chybie,Chybie,P,PPL,3775,83,2403,49.90249,18.82756
3101513,Chrzypsko Wielkie,Chrzypsko Wielkie,P,PPLA3,920,86,3014,52.62817,16.22852
3101812,Chełmek,Chelmek,P,PPLA3,9059,77,1213,50.10163,19.24801
3102076,Bukowno,Bukowno,P,PPL,10874,77,1212,50.26474,19.45962
3102488,Brusy,Brusy,P,PPL,4728,82,2202,53.88446,17.71786
3103009,Bojanowo,Bojanowo,P,PPLA3,2960,86,3022,51.70749,16.74827
3103261,Błaszki,Blaszki,P,PPLA3,2132,74,1014,51.65163,18.43472
3103656,Bestwina,Bestwina,P,PPL,4409,83,2402,49.89712,19.05776
3103756,Bębło,Beblo,P,PPL,1092,77,1206,50.18053,19.78741
6545326,Ursynów,Ursynow,P,PPL,150668,78,1465,52.15051,21.05041
7535367,Bartniczka,Bartniczka,P,PPLA3,550,73,0402,53.24776,19.60433
753982,Zalesie,Zalesie,P,PPLA3,0,75,0601,52.03743,23.3636
755090,Wola Żarczycka,Wola Zarczycka,P,PPL,3793,80,1808,50.2912,22.25023
755200,Wolanów,Wolanow,P,PPLA3,701,78,1425,51.3803,20.97702
756351,Ulhówek,Ulhowek,P,PPLA3,1262,75,0618,50.44969,23.79956
756627,Tuczna,Tuczna,P,PPLA3,0,75,0601,51.88029,23.4252
757021,Tarnowiec,Tarnowiec,P,PPLA3,1200,80,1805,49.73108,21.57663
757135,Szynwałd,Szynwald,P,PPL,3114,77,1216,49.96767,21.12293
757376,Szczurowa,Szczurowa,P,PPLA3,1722,77,1202,50.11915,20.6361
757957,Strzyżów,Strzyzow,P,PPLA2,8739,80,1819,49.87074,21.79413
758445,Stalowa Wola,Stalowa Wola,P,PPLA2,66495,80,1818,50.58286,22.05334
758603,Solec-Zdrój,Solec-Zdroj,P,PPLA3,900,84,2601,50.36594,20.88956
758715,Sobienie Jeziory,Sobienie Jeziory,P,PPLA3,700,78,1417,51.93273,21.30335
758883,Słotowa,Slotowa,P,PPL,1087,80,1803,49.94603,21.29425
758887,Słopnice,Slopnice,P,PPL,4601,77,1207,49.68496,20.34325
758905,Słomniki,Slomniki,P,PPLA3,4340,77,1206,50.24012,20.08224
759127,Skierbieszów,Skierbieszow,P,PPLA3,1315,75,0620,50.85158,23.35917
759472,Serniki,Serniki,P,PPLA3,382,75,0608,51.43716,22.65853
759734,Rzeszów,Rzeszow,P,PPLA,158382,80,1863,50.04132,21.99901
760237,Rozbórz,Rozborz,P,PPL,2005,80,1814,50.05615,22.54686
760607,Raszyn,Raszyn,P,PPL,7109,78,1421,52.15603,20.9226
760806,Radecznica,Radecznica,P,PPLA3,920,75,0620,50.75155,22.82976
761461,Poręba Spytkowska,Poreba Spytkowska,P,PPL,2500,77,1202,49.93995,20.55405
761474,Poraż,Poraz,P,PPL,1400,80,1817,49.48597,22.225
761582,Połomia,Polomia,P,PPL,1800,80,1819,49.90475,21.89198
762106,Piwniczna-Zdrój,Piwniczna-Zdroj,P,PPL,5793,77,1210,49.44056,20.71423
762551,Pawłosiów,Pawlosiow,P,PPL,1800,80,1804,49.99533,22.64763
762850,Ostrów Mazowiecka,Ostrow Mazowiecka,P,PPL,22653,78,1416,52.80245,21.89507
762878,Ostrówek,Ostrowek,P,PPLA3,276,75,0608,51.5815,22.61227
763174,Olszówka,Olszowka,P,PPL,1435,77,1207,49.61455,20.02885
764407,Mordy,Mordy,P,PPLA3,1843,78,1426,52.2116,22.51725
765286,Mały Płock,Maly Plock,P,PPL,1051,81,2006,53.30385,22.02836
766452,Lesko,Lesko,P,PPLA2,5700,80,1821,49.4701,22.33042
766786,Łapsze Niżne,Lapsze Nizne,P,PPL,1403,77,1211,49.39807,20.24343
768344,Komańcza,Komancza,P,PPLA3,880,80,1817,49.33922,22.06166
768785,Kolno,Kolno,P,PPL,10659,81,2006,53.41148,21.92905
769359,Kazanów,Kazanow,P,PPLA3,460,78,1436,51.27593,21.46737
770025,Jonkowo,Jonkowo,P,PPL,1500,85,2814,53.82817,20.31054
770165,Jedlińsk,Jedlinsk,P,PPLA3,1700,78,1425,51.514,21.11577
770413,Janów Podlaski,Janow Podlaski,P,PPLA3,2655,75,0601,52.19398,23.21218
771139,Hańsk,Hansk,P,PPL,1017,75,0619,51.41286,23.39942
773341,Dębno,Debno,P,PPLA3,1601,77,1202,49.96701,20.71979
773902,Czarnia,Czarnia,P,PPLA3,457,78,1415,53.35614,21.1952
774554,Chełmiec,Chelmiec,P,PPL,2657,77,1210,49.63051,20.66425
775561,Borki,Borki,P,PPLA3,732,75,0615,51.72161,22.52129
776053,Biecz,Biecz,P,PPL,4564,77,1205,49.73596,21.26301
3080644,Żary,Zary,P,PPLA2,38779,76,0811,51.64205,15.13727
3080736,Zamarski,Zamarski,P,PPL,1279,83,2403,49.78254,18.66972
3080985,Zabrze,Zabrze,P,PPLA2,192177,83,2478,50.32492,18.78576
3081060,Zabierzów,Zabierzow,P,PPL,4689,77,1206,50.11425,19.79788
3082299,Wielichowo,Wielichowo,P,PPLA3,1736,86,3005,52.11573,16.3518
3082916,Tychowo,Tychowo,P,PPLA3,2507,87,3201,53.92774,16.25771
3084024,Świerzawa,Swierzawa,P,PPLA3,2469,72,0226,51.01375,15.89516
3084954,Stara Kamienica,Stara Kamienica,P,PPL,1253,72,0206,50.91602,15.57286
3085119,Sosnówka,Sosnowka,P,PPL,1200,72,0206,50.8183,15.72315
3085172,Solec Kujawski,Solec Kujawski,P,PPL,15125,73,0403,53.08371,18.22572
3085980,Siepraw,Siepraw,P,PPLA3,4237,77,1209,49.91437,19.95864
3086283,Santok,Santok,P,PPLA3,780,76,0801,52.73785,15.41021
3086732,Rudy,Rudy,P,PPL,2768,83,2411,50.19003,18.45334
3086754,Rudniki,Rudniki,P,PPL,1338,83,2416,50.52134,19.4313
3087769,Przytoczna,Przytoczna,P,PPLA3,2400,76,0803,52.57755,15.67878
3087836,Przykona,Przykona,P,PPLA3,520,86,3027,51.98171,18.61247
3088477,Połczyn-Zdrój,Polczyn-Zdroj,P,PPL,8682,87,3216,53.76424,16.09574
3089533,Palcza,Palcza,P,PPL,1100,77,1215,49.80454,19.74389
3089543,Pakosław,Pakoslaw,P,PPL,1061,86,3022,51.61438,17.05793
3089923,Osiek,Osiek,P,PPL,1405,77,1212,50.24353,19.60047
3090403,Oborniki,Oborniki,P,PPLA3,17915,86,3016,52.64739,16.81406
3090690,Nowa Wieś Lęborska,Nowa Wies Leborska,P,PPL,2188,82,2208,54.55878,17.72756
3091493,Mokrsko,Mokrsko,P,PPL,1500,74,1017,51.17897,18.48879
3092913,Lubiszyn,Lubiszyn,P,PPLA3,800,76,0801,52.78075,14.94793
3093298,Lipka,Lipka,P,PPLA3,2200,86,3031,53.49601,17.25085
3093343,Lipie,Lipie,P,PPL,1103,83,2406,51.01257,18.79658
3093739,Lębork,Lebork,P,PPLA3,35161,82,2208,54.53921,17.75012
3094052,Łabiszyn,Labiszyn,P,PPLA3,4454,73,0419,52.9521,17.91971
3094243,Kup,Kup,P,PPL,1200,79,1609,50.80659,17.88351
3094370,Ksawerów,Ksawerow,P,PPLA3,6269,74,1008,51.68288,19.4028
3094461,Krzykosy,Krzykosy,P,PPLA3,808,86,3025,52.11041,17.37411
3094525,Krzemieniewo,Krzemieniewo,P,PPLA3,5000,86,3013,51.85905,16.83354
3094543,Krzęcin,Krzecin,P,PPL,1400,77,1206,49.94316,19.74157
3094585,Kruszwica,Kruszwica,P,PPLA3,9494,73,0407,52.67562,18.33131
3095358,Konary,Konary,P,PPL,1100,86,3022,51.6569,17.04185
3095910,Kochanowice,Kochanowice,P,PPL,1944,83,2407,50.70548,18.74911
3095961,Kobierzyce,Kobierzyce,P,PPLA3,2095,72,0223,50.97054,16.93508
3096039,Klonowa,Klonowa,P,PPLA3,950,74,1014,51.41928,18.41815
3096400,Kazimierz Biskupi,Kazimierz Biskupi,P,PPLA3,4280,86,3010,52.311,18.16581
3096797,Kamieniec,Kamieniec,P,PPL,1098,86,3005,52.16614,16.46164
3097528,Jarocin,Jarocin,P,PPL,25665,86,3006,51.97266,17.50256
3097823,Jabłonka,Jablonka,P,PPLA3,4767,77,1211,49.47968,19.6937
3098712,Górzyca,Gorzyca,P,PPLA3,1539,76,0805,52.49447,14.65503
3098950,Golina,Golina,P,PPL,1909,86,3006,51.91489,17.48268
3099062,Godziszka,Godziszka,P,PPL,2222,83,2402,49.71288,19.07587
3099544,Galewice,Galewice,P,PPLA3,1200,74,1018,51.34471,18.25756
3100247,Dolice,Dolice,P,PPLA3,2028,87,3214,53.19081,15.20267
3100946,Częstochowa,Czestochowa,P,PPLA3,248125,83,2464,50.79646,19.12409
3101053,Czempiń,Czempin,P,PPLA3,5093,86,3011,52.14404,16.76408
3101057,Czeladź,Czeladz,P,PPLA3,34308,83,2401,50.31542,19.07824
3101446,Ciasna,Ciasna,P,PPL,1722,83,2407,50.75427,18.60835
3101722,Chocianów,Chocianow,P,PPL,8187,72,0216,51.41867,15.90172
3101778,Chłapowo,Chlapowo,P,PPL,1069,82,2211,54.80365,18.37352
3101795,Chełmno,Chelmno,P,PPL,20576,73,0404,53.34855,18.4251
3103477,Bielany Wrocławskie,Bielany Wroclawskie,P,PPL,3219,72,0223,51.0361,16.9677
3103926,Bąków,Bakow,P,PPL,1517,83,2403,49.89342,18.71495
12047630,Pilczyce,Pilczyce,P,PPLX,5582,72,0264,51.13704,16.95752
12047652,Dąbie,Dabie,P,PPLX,1191,72,0264,51.10573,17.08108
752967,Żyrardów,Zyrardow,P,PPLA2,41179,78,1438,52.0488,20.44599
753020,Zwierzyniec,Zwierzyniec,P,PPLA3,3297,75,0620,50.614,22.97512
753420,Żegocina,Zegocina,P,PPL,1500,77,1201,49.81395,20.41964
754499,Wysoka Strzyżowska,Wysoka Strzyzowska,P,PPL,2199,80,1819,49.83056,21.74074
755390,Wojnicz,Wojnicz,P,PPLA3,3509,77,1216,49.958,20.83785
755435,Wojaszówka,Wojaszowka,P,PPLA3,700,80,1807,49.77777,21.67079
756106,Wąsosz,Wasosz,P,PPL,1600,81,2004,53.52209,22.31915
756794,Trojanów,Trojanow,P,PPLA3,686,78,1403,51.69225,21.81112
756819,Trawniki,Trawniki,P,PPLA3,2893,75,0617,51.13633,22.99816
758116,Stopnica,Stopnica,P,PPLA3,1545,84,2601,50.44018,20.9378
758175,Stężyca,Stezyca,P,PPLA3,1900,75,0616,51.58187,21.77087
758182,Sterdyń,Sterdyn,P,PPLA3,814,78,1429,52.58026,22.29358
758371,Stara Wieś,Stara Wies,P,PPL,3100,80,1802,49.71505,22.00441
758558,Sośnica,Sosnica,P,PPL,1409,80,1804,49.90083,22.87469
759689,Sadkowice,Sadkowice,P,PPLA3,570,74,1013,51.72517,20.51465
759704,Sabnie,Sabnie,P,PPLA3,369,78,1429,52.50097,22.30697
759751,Rzepiennik Strzyżewski,Rzepiennik Strzyzewski,P,PPLA3,1324,77,1216,49.80542,21.03599
759814,Rytwiany,Rytwiany,P,PPLA3,1821,84,2612,50.5292,21.20636
759843,Rymanów,Rymanow,P,PPLA3,3583,80,1807,49.57649,21.86811
760488,Reszel,Reszel,P,PPL,5226,85,2808,54.05042,21.14585
760657,Raków,Rakow,P,PPLA3,1174,84,2604,50.67427,21.04517
760771,Radomyśl,Radomysl,P,PPLA3,808,80,1818,50.68101,21.94365
